Post Date,Post Id,Post Url,Price,Location,Post title
2022-07-03 10:21,7494120306,https://sfbay.craigslist.org/sfc/sys/d/san-leandro-dell-studio-xps-435tlikenew/7494120306.html,$197, (sunset / parkside),Dell Studio XPS 435T_likeNEW
2022-07-03 10:17,7504301014,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-intel-nuc-and-23-dell/7504301014.html,$200, (twin peaks / diamond hts),"Intel® NUC and a 23"" Dell monitor"
2022-07-03 09:35,7504284319,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-macbook-pro-inch-m1/7504284319.html,$900, (San Francisco),Macbook pro 2020 13 inch m1
2022-07-03 08:44,7504265425,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-asus-rog-strix-g15/7504265425.html,"$1,300", (San Francisco),Asus rog strix g15 advantage edition
2022-07-03 08:41,7498373002,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-156-gateway-laptop-bluray/7498373002.html,$180, (sunset / parkside),"15.6” Gateway laptop, bluray, good condition, Windows 7 Home premium"
2022-07-03 08:34,7499715095,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-monitor-desks-chair/7499715095.html,$0, (downtown / civic / van ness),monitor desks chair headset stand faux office plants office chair comp
2022-07-03 08:28,7504259633,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-like-new-sampo-single/7504259633.html,$30, (San Francisco),Like new SAMPO Single Disc CD / DVD / MP3 Player (SAMPO DVE-612)
2022-07-03 08:20,7504256997,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-aoc-computer-monitor-27/7504256997.html,$40, (mission district),"AOC Computer Monitor  27"" E2752VH"
2022-07-03 07:08,7504233427,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-lg-24-computer-monitor/7504233427.html,$60, (mission district),"LG 24"" Computer Monitor"
2022-07-03 06:37,7503437618,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-usb-keyboard-full/7503437618.html,$35, (SOMA / south beach),Apple USB keyboard (full size)
2022-07-03 06:27,7500792815,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-fax-printer-machine/7500792815.html,"$1,200", (potrero hill),Fax/Printer machine
2022-07-03 06:27,7500793049,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-fax-printer/7500793049.html,$120, (potrero hill),Fax printer
2022-07-02 23:56,7501954131,https://sfbay.craigslist.org/sfc/sys/d/new-targus-notebook-case-154/7501954131.html,$25, (excelsior / outer mission),"New Targus Notebook Case 15.4"""
2022-07-02 23:20,7498217859,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-lacie-rikiki-500gb-mobile/7498217859.html,$40, (inner sunset / UCSF),LaCie Rikiki 500GB Mobile SSD External Portable USB 2.0 mini cable har
2022-07-02 22:34,7504179136,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-care-until-late/7504179136.html,$950, (russian hill),"APPLE CARE UNTIL LATE 2023 MacBook Pro 13"" late-2020 Retina i5 2.0GHz"
2022-07-02 22:13,7504177221,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-imac-27-retina-5k-display/7504177221.html,$900, (inner sunset / UCSF),"iMac 27"" Retina 5K Display, 2019"
2022-07-02 20:08,7504160700,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-usb-power-adapter/7504160700.html,$60, (mission district),Apple Usb-C Power Adapter 96W
2022-07-02 19:57,7504155361,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-macbook-pro-15-inch/7504155361.html,$680, (SOMA / south beach),Apple MacBook Pro 15-inch Year 2017
2022-07-02 19:36,7504155177,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-laptop-microsoft-surface/7504155177.html,$300, (SOMA / south beach),Laptop Microsoft Surface Go 1 Touchscreen
2022-07-02 19:35,7504155120,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-microsoft-surface-docking/7504155120.html,$80, (SOMA / south beach),Microsoft Surface Docking Station
2022-07-02 19:05,7504149615,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-universal-audio-apollo/7504149615.html,$549, (city of san francisco),Universal Audio Apollo Solo Thunderbolt 3 Audio Interface
2022-07-02 18:50,7504142507,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-sony-vaio-vpc-eb32fm-155/7504142507.html,$300, (excelsior / outer mission),SONY VAIO VPC-EB32FM– 15.5 in Laptop with Microsoft Office 2013
2022-07-02 18:48,7504141082,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-sony-vaio-vpc-s111fm-133/7504141082.html,$400, (excelsior / outer mission),SONY VAIO VPC-S111FM – 13.3 in Laptop with Microsoft Office 2013
2022-07-02 18:33,7504143026,https://sfbay.craigslist.org/sfc/sys/d/alameda-macbook-pro/7504143026.html,$850, (ingleside / SFSU / CCSF),"MacBook Pro 13.3""  2020"
2022-07-02 18:10,7497750724,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-hp-compaq-8300-elite/7497750724.html,$200, (excelsior / outer mission),HP Compaq 8300 Elite Ultra-slim Desktop - Core i5 8GB 256 SSD Win 10 P
2022-07-02 18:09,7495397591,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-hp-elitedesk-800-g1-sff/7495397591.html,$250, (excelsior / outer mission),HP ELITEDESK 800 G1 SFF INTEL CORE i5-4590 3.3GHZ 8GB RAM 250GB SSD
2022-07-02 18:09,7493283445,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-macbook-11ghz-12-early-gb/7493283445.html,$200, (hayes valley),"MacBook 1.1GHz 12"" (Early 2015) 256GB SSD"
2022-07-02 17:56,7501230599,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-computer-monitor/7501230599.html,$170, (San Francisco),DELL COMPUTER MONITOR
2022-07-02 17:08,7501245180,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-hp60-black-and-tricolor/7501245180.html,$25, (inner sunset / UCSF),HP60 Black AND Tricolor Print Cartridges
2022-07-02 16:43,7503143631,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-8gb-2x4gb-1600-mhz-ddr3/7503143631.html,$30, (mission district),8GB 2x4GB 1600 MHz DDR3 Apple Ram Memory for iMac
2022-07-02 16:20,7498220184,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-deluxe-8-thick-glass-desk/7498220184.html,$60, (downtown / civic / van ness),"Deluxe  3/8"" thick Glass Desk Accessories - Set of 8"
2022-07-02 16:04,7497991282,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-mac-mini-late-2014/7497991282.html,$180, (russian hill),Mac Mini Late 2014
2022-07-02 16:04,7497991306,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-high-spec-engineering/7497991306.html,$600, (marina / cow hollow),"High Spec/Engineering Lenovo Thinkpad P50 (Xeon, 32GB Ram)"
2022-07-02 16:01,7492719698,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-8700-xps-pc-windows/7492719698.html,$199, (twin peaks / diamond hts),Dell 8700 XPS PC Windows 10 desktop 250 gb SSD 16gb RAM Cooler Master
2022-07-02 15:56,7504090737,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-intel-10600k-gtx-1070/7504090737.html,$950, (San Francisco),"Intel 10600k, GTX 1070 Custom Watercooled Build"
2022-07-02 15:50,7503154174,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-alienware-m17-r3/7503154174.html,"$1,750", (San Francisco),Alienware m17 r3
2022-07-02 15:38,7504069571,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-2019-apple-macbook-pro/7504069571.html,"$2,000", (lower pac hts),"2019 Apple MacBook Pro 16"" - 2.4GHz Core i9 64GB 8TB SSD"
2022-07-02 15:34,7499480474,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-intel-k-rx580-1tb-16gb/7499480474.html,"$1,100", (financial district),Intel i9 10850K RX580 1tb 16gb gaming pc
2022-07-02 14:45,7500465337,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-western-digital-elements/7500465337.html,$130, (financial district),Western Digital Elements - 10 TB drive
2022-07-02 14:40,7504072705,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-ipad-pro-11-2nd-gen-magic/7504072705.html,$600, (San Francisco),iPad Pro 11” (2nd Gen) + Magic Keyboard
2022-07-02 14:38,7504072081,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-brand-new-in-the-box/7504072081.html,$50, (sunset / parkside),Brand new in the box Apple 87 Watt Macbook Pro charger
2022-07-02 14:38,7504063013,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-2015-macbook-pro-15in/7504063013.html,$460, (richmond / seacliff),"2015 Macbook Pro 15in, loaded, low battery cycles!"
2022-07-02 14:20,7495549449,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-lenovo-thinkcentre-m58e/7495549449.html,$120, (San Francisco),Lenovo ThinkCentre M58e Intel Core 2 Computer monitor keyboard mouse
2022-07-02 14:11,7493151289,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-2019-macbook-pro-13in-new/7493151289.html,$700, (richmond / seacliff),"2019 Macbook Pro 13in, new battery, Applecare!"
2022-07-02 14:07,7492990077,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-new-elite-premier-corner/7492990077.html,$200, (San Francisco),New X-Elite Premier Corner Standing Desk Converter w Height Adjustment
2022-07-02 13:33,7504046167,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-monitor-10-16/7504046167.html,$40, (mission district),"Dell Monitor (10"" x 16"") adjustable height"
2022-07-02 12:55,7504030105,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-two-24-samsung-monitors/7504030105.html,$25, (alamo square / nopa),"Two 24"" Samsung Monitors"
2022-07-02 12:35,7493742472,https://sfbay.craigslist.org/sfc/sys/d/el-cerrito-pad/7493742472.html,$25, (city of san francisco),G Pad
2022-07-02 12:22,7500932542,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-lenovo-thinkpad-t430/7500932542.html,$180, (inner richmond),Lenovo Thinkpad T430
2022-07-02 12:04,7504006974,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-samsung-monitor-23-inch/7504006974.html,$20, (mission district),Samsung Monitor 23 inch
2022-07-02 11:05,7495207254,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-wifi-router/7495207254.html,$150, (SOMA / south beach),WiFi Router
2022-07-02 11:05,7498185304,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-pad/7498185304.html,$110, (SOMA / south beach),I-PAD
2022-07-02 10:20,7503957161,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-m1-macbook-wanted-air-or/7503957161.html,"$1,200", (San Francisco),M1 MacBook wanted ( Air or Pro) with 16 GB / 512 SSD spec
2022-07-02 09:33,7503934229,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-brand-new-philips-line-32/7503934229.html,$215, (San Francisco),"Brand New! Philips - E-Line 32"" LED Curved Monitor"
2022-07-02 09:16,7503925777,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-toshiba-t1000-vintage/7503925777.html,$500, (San Francisco),Toshiba T1000 Vintage Portable Computer  Made In Japan
2022-07-02 09:16,7503925628,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-ibm-thinkpad-345cs/7503925628.html,"$1,000", (San Francisco),IBM Thinkpad 345CS Vintage Laptop Made in Japan
2022-07-02 08:48,7499283333,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-optiplex-380-intel/7499283333.html,$158, (San Francisco/Daly City),Dell Optiplex 380 Intel Q8200 Core 2 Quad CPU @ 2.33Ghz Windows 10 Pro
2022-07-02 08:39,7495318820,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-mac-mini-a1176/7495318820.html,$95, (San Francisco/Daly City),Apple Mac Mini A1176 Desktop Intel Core 2 Duo 1.83ghz 2gb ram *Win XP*
2022-07-02 08:08,7495251503,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-gateway-lt3103u-netbook/7495251503.html,$128, (excelsior / outer mission),"Gateway LT3103U Netbook, 1.2Ghz Athlon 64"
2022-07-02 07:47,7503886131,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-pro-streamer-pack-with/7503886131.html,$150, (pacific heights),Pro Streamer Pack with Blue Yeti USB Microphone & Logitech C922 Pro HD
2022-07-02 02:05,7493329079,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-lacie-2tb-mobile-ssd/7493329079.html,$175, (San Francisco),Lacie 2TB Mobile SSD Secure external hard drive
2022-07-02 01:59,7501888926,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-project-or-parts/7501888926.html,$40, (city of san francisco),Apple G5 2004 project or parts
2022-07-02 00:58,7496272293,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-85w-magsafe-power/7496272293.html,$30, (nob hill),Apple 85W MagSafe 2 Power Adapter
2022-07-02 00:58,7496272411,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-macbook-pro-retina-15/7496272411.html,$400, (nob hill),"MacBook Pro (Retina, 15-inch, Mid 2014)"
2022-07-02 00:57,7496274178,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-256gb-m2-pci-nvme-ssd/7496274178.html,$20, (nob hill),256GB M.2 PCI-e NVME SSD
2022-07-02 00:57,7496276308,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-macbook-pro-15/7496276308.html,$620, (nob hill),"Apple MacBook Pro 15"""
2022-07-02 00:56,7496278149,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-256gb-m2-pci-nvme-ssd/7496278149.html,$20, (nob hill),256GB M.2 PCI-e NVME SSD
2022-07-02 00:56,7496288368,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-aluminum-wired/7496288368.html,$20, (nob hill),Apple Aluminum Wired Keyboard
2022-07-01 22:39,7503799422,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-extreme-quiet-powerful/7503799422.html,"$1,150", (USF / panhandle),Extreme Quiet + PowerFul Custom i7+RTX 2070 Gaming PC
2022-07-01 21:48,7503799689,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-brand-new-viper-v765/7503799689.html,$20, (inner richmond),Brand New Viper V765 Mechanic RGB Gaming Wired Keyboard
2022-07-01 20:30,7503787939,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-2015-macbook-pro-13/7503787939.html,$250, (San Francisco),2015 MacBook Pro 13’ screen fix
2022-07-01 19:27,7503776074,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-macbook/7503776074.html,$140, (sunset / parkside),MacBook
2022-07-01 18:39,7497647675,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-brand-new-sealed-m1/7497647675.html,$900, (potrero hill),BRAND New Sealed M1 Macbook Air 16GB RAM 256GB SSD
2022-07-01 18:36,7497639005,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-24-hp-computer-monitor/7497639005.html,$35, (mission district),"24"" HP Computer Monitor"
2022-07-01 18:36,7498448887,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-chp-pavilion-23cw-23/7498448887.html,$45, (mission district),"CHP Pavilion 23CW 23"" Computer Monitor"
2022-07-01 18:20,7503759422,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-qnix-qx-led-monitor/7503759422.html,$40, (excelsior / outer mission),"QNIX QX2710 27"" LED Monitor"
2022-07-01 18:11,7503756698,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-brand-new-2020-macbook/7503756698.html,$900, (San Francisco),Brand New 2020 MacBook Air with Apple M1 Chip
2022-07-01 17:29,7503743320,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-2020-macbook-pro-13/7503743320.html,$850, (San Francisco),2020 Macbook pro 13” Touchbar
2022-07-01 16:55,7503732414,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-latitude-i5-e6430/7503732414.html,$120, (excelsior / outer mission),Dell Latitude i5 E6430 8gb Ram Windows 11 500GB Laptop
2022-07-01 16:26,7493043581,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-desktop-intel-pc/7493043581.html,$200, (inner sunset / UCSF),Desktop Intel PC
2022-07-01 15:23,7503699158,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-xps-15-intel-core-i7/7503699158.html,"$1,100", (San Francisco),"Dell XPS 15, Intel Core i7 10th Gen, 16GB Memory, 512GB SS, Nvidia GeForce GTX 1"
2022-07-01 13:25,7502634427,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-imac-retina-4k-215-inch/7502634427.html,$400, (cole valley / ashbury hts),"iMac (Retina 4K, 21.5-inch, Late 2015)"
2022-07-01 13:21,7503646658,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-intel-nuc-mini-pc/7503646658.html,$150, (inner richmond),Intel NUC mini PC
2022-07-01 13:07,7503639986,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-lenovo-t430-i5-windows-11/7503639986.html,$120, (excelsior / outer mission),Lenovo T430 i5 Windows 11 8gb RAM 500gb HD Laptop
2022-07-01 12:40,7494990541,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-gaming-dell-optiplex-9020/7494990541.html,$400, (excelsior / outer mission),"Gaming Dell Optiplex 9020 MT, i7 4790, 32GB RAM, 500GB SSD, GTX1650"
2022-07-01 12:40,7494990447,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-mac-pro-x333ghz/7494990447.html,$350, (excelsior / outer mission),"Apple Mac Pro 5,1 - 2x3.33GHz, 56GB RAM, NVMe SSD"
2022-07-01 12:03,7503608773,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-2017-macbook-pro-13in/7503608773.html,$400, (lower nob hill),2017 MacBook Pro 13in (Space Grey)
2022-07-01 11:51,7499419740,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-cisco-sg350xg-2f10-10gbe/7499419740.html,"$1,250", (alamo square / nopa),"Cisco SG350XG-2F10 10GbE Network Switch - 10 x 10GbE, 2 x SFP+"
2022-07-01 11:05,7503578831,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-macbook-pro-15-inch-ghz/7503578831.html,$700, (inner sunset / UCSF),"MacBook Pro, 15 inch 2016, 2.7 GHz, 16GB RAM, 500GB SD, Touch Bar"
2022-07-01 11:01,7503576893,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-imac-desktop-loaded/7503576893.html,$695, (inner sunset / UCSF),"Apple iMac desktop 27"" 2015 LOADED w/ Magic Keyboard + Mouse"
2022-07-01 10:25,7499088389,https://sfbay.craigslist.org/sfc/sys/d/legacy-computers-pdas-and-phones/7499088389.html,$0, (sf),"Legacy computers, PDAs and phones"
2022-07-01 10:17,7499054948,https://sfbay.craigslist.org/sfc/sys/d/legacy-computers-pdas-and-phones/7499054948.html,$0, (sf),"Legacy computers, PDAs and phones"
2022-07-01 10:06,7494425081,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-brand-new-intel-nuc-10th/7494425081.html,$449, (mission district),BRAND NEW: Intel NUC 10th Gen. i7 Processor
2022-07-01 10:00,7499439856,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-22-inch-dell-monitor/7499439856.html,$50, (russian hill),22-inch Dell monitor
2022-07-01 10:00,7499443163,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-logitech-mk735/7499443163.html,$30, (russian hill),Logitech MK735 Performance Wireless Keyboard & Mouse Combo
2022-07-01 07:55,7494868437,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-toshiba-satellite-pro-m15/7494868437.html,$50, (San Francisco/Daly City),Toshiba Satellite Pro M15-S405 Laptop *No Full Functional*
2022-07-01 07:23,7494511423,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-asus-laptop-intel-celeron/7494511423.html,$220, (San Francisco/Daly City),"ASUS - 14.0"" Laptop - Intel Celeron N4020 - 4GB Memory - 64GB eMMC"
2022-07-01 01:51,7492102725,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-22-inch-computer-monitor/7492102725.html,$150, (western addition),22 inch Computer Monitor
2022-07-01 00:28,7503395966,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-thinkpad-t420/7503395966.html,$100, (city of san francisco),Thinkpad T420
2022-06-30 18:50,7493277576,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-thermaltake-super-atx/7493277576.html,$80, (San Francisco),Thermaltake Super ATX Tower
2022-06-30 18:38,7503342666,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-a1083-cinema-hd/7503342666.html,$290, (bernal heights),"Apple A1083 Cinema HD Display 2560x1600 30"" DVI LCD Monitor"
2022-06-30 16:13,7503299922,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-macbook-pro-15-inch-ghz/7503299922.html,$600, (marina / cow hollow),"MacBook Pro (15-inch, 2016) 2.6 GHz, i7, 16GB memory, 250GB storage"
2022-06-30 15:50,7502327900,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-mac-book-air-m1/7502327900.html,$550, (San Francisco),Mac book air M1
2022-06-30 13:07,7491338391,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-mac-mini-a1283/7491338391.html,$300, (treasure island),APPLE Mac Mini A1283 MC408LL/A SET FOR SELL
2022-06-30 11:13,7493751803,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-laptop-macbook-pro-13/7493751803.html,$450, (inner sunset / UCSF),"Laptop MacBook Pro 13"" Retina Early 2015"
2022-06-30 11:10,7503168103,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-ipad-mini-5th/7503168103.html,$250, (San Francisco),Apple iPad Mini 5th Generation 64GB Space Gray Mint Condition
2022-06-30 10:39,7503152871,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-amd-fx4300-computer-antec/7503152871.html,$50, (richmond / seacliff),"AMD FX4300 Computer, Antec Minuet Case - as is, extras"
2022-06-30 10:26,7490621425,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-william-puls-extremely/7490621425.html,$500, (castro / upper market),will.i.am - puls - extremely rare
2022-06-30 10:26,7490621425,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-william-puls-extremely/7490621425.html,$500, (castro / upper market),will.i.am - puls - extremely rare
2022-06-30 10:10,7500007913,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-vintage-ultra-port/7500007913.html,$15, (lower pac hts),Vintage Ultra 8 port Firewire/USB 2.0 PCI card.
2022-06-30 09:37,7494332170,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-macbook-pro-16-1tb/7494332170.html,"$2,100", (marina / cow hollow),Apple MacBook Pro 16” 1tb 16gb Apple warranty till 2023
2022-06-30 08:54,7492216340,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-printer-hp-officejet-pro/7492216340.html,$50, (inner richmond),Printer: HP OfficeJet Pro 6978 All-in-One Printer
2022-06-30 08:25,7494612526,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-hp-rp5700-business-system/7494612526.html,$110, (San Francisco/Daly City),HP RP5700 Business System Core 2 Duo 2.8GHz 4GB RAM 250GB HDD WIN 10 P
2022-06-30 07:54,7501237810,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-2015-imac-27-inch-5k-i5/7501237810.html,$500, (mission district),2015 iMac 27 inch 5K | i5 QUAD 3.3GHz | 2TB SSD Fusion | 16GB
2022-06-30 01:37,7490497828,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-netgear-600-dsl-only/7490497828.html,$40, (inner richmond),Netgear 600 DSL  ONLY
2022-06-29 23:04,7495815029,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-desktop-computer-monitor/7495815029.html,$80, (Outer Richmond Neighborhood San Francisco),Desktop Computer Monitor Keyboard Mouse Internet USB AMD A8-3850 APU
2022-06-29 23:00,7502981563,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-sony-fe-mm-f4-oss-lens/7502981563.html,"$1,150", (San Francisco),Sony FE 24-105mm F4 G OSS Lens
2022-06-29 19:42,7502946182,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-27-5k-imac-ghz-quad-core/7502946182.html,"$1,200", (haight ashbury),"27"" 5k iMac (2017) 4.2 Ghz quad core i7, 64GB ram, 500GB, Radeon Pro 5"
2022-06-29 19:01,7493953486,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-13-retina-macbook-pro/7493953486.html,$525, (San Francisco),"13"" Retina Macbook Pro (512GB/16GB)with touch bar"
2022-06-29 18:50,7497058161,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-imac-ghz-quad-core/7497058161.html,$700, (SOMA / south beach),"Apple iMac 27"" 3.5 GHz Quad-Core Intel Core i7"
2022-06-29 18:45,7502937785,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-18v-dewalt-battery-charger/7502937785.html,$10, (mission district),18v Dewalt Battery Charger
2022-06-29 17:34,7502916787,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-coinmine-one-transparent/7502916787.html,$299, (pacific heights),Coinmine One - Transparent
2022-06-29 16:36,7498900298,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-macbook-pro-2015-fully/7498900298.html,$300, (bernal heights),"MacBook Pro, 2015. Fully Upgraded."
2022-06-29 16:27,7493309278,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-macbook-air-13in-intel/7493309278.html,$0, (marina / cow hollow),Macbook Air 13in Intel Core i7 - $375
2022-06-29 14:44,7502852922,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-imac-retina-5k-27/7502852922.html,$850, (inner sunset / UCSF),"Apple iMac (Retina 5K, 27-inch, Late 2015) 32GB Ram, 3TB Storage"
2022-06-29 13:56,7502827833,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-17-hp-back-split-open/7502827833.html,$200, (sunset / parkside),17” HP. Back split open. Fully Functional
2022-06-29 13:36,7499429554,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-mac-pro-2020/7499429554.html,"$3,999", (SOMA / south beach),Apple Mac Pro (2020)
2022-06-29 13:09,7502810771,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-2017-macbook-pro/7502810771.html,$350, (nob hill),2017 MacBook Pro
2022-06-29 12:52,7493015507,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-netgear-nighthawk-ac-1900/7493015507.html,$40, (marina / cow hollow),Netgear Nighthawk AC 1900 router + DST. $40
2022-06-29 12:26,7502788879,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-mac-mini-2012-core-i5-16gb/7502788879.html,$200, (castro / upper market),Mac mini 2012 Core i5 16GB
2022-06-29 11:55,7497563728,https://sfbay.craigslist.org/sfc/sys/d/comcast-xfinity-motorola-cable-modem/7497563728.html,$30, (financial district),Comcast Xfinity Motorola Cable Modem Docsis 3.0
2022-06-29 11:55,7497567519,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-toshiba-laptop-i7-4710hq/7497567519.html,$300, (financial district),Toshiba Laptop i7-4710HQ 8GB 1TB HDD Wireless AC
2022-06-29 11:46,7491466392,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-corsair-tower-computer/7491466392.html,$90, (bayview),Corsair tower computer project
2022-06-29 11:34,7502762860,https://sfbay.craigslist.org/sfc/sys/d/daly-city-dell-hz-curved-gaming-monitor/7502762860.html,$175, (Daly City),Dell 27’ 144hz Curved Gaming Monitor
2022-06-29 11:25,7502760328,https://sfbay.craigslist.org/sfc/syd/d/sacramento-computer-repair-and-sales/7502760328.html,$0," (Sacramento, CA)",Computer Repair and Sales - Sac City Computer Hub
2022-06-29 10:38,7502735142,https://sfbay.craigslist.org/sfc/syd/d/san-francisco-apple-mac-mini-i3-i5-i7/7502735142.html,$199, (Techable.com),2018 - 2020 Apple Mac Mini i3 i5 i7 Up To 64GB 1TB SSD + WARRANTY 🛡️
